ticker,type,strike,implied_vol,expiration,underlying_close,asof_date
AAPL,call,185.0,0.3049773705376478,2025-02-07,229.86000061035156,2025-01-27
AAPL,put,185.0,0.3049773705376478,2025-02-07,229.86000061035156,2025-01-27
AAPL,call,187.5,0.351432192791447,2025-02-07,229.86000061035156,2025-01-27
AAPL,put,187.5,0.351432192791447,2025-02-07,229.86000061035156,2025-01-27
AAPL,call,192.5,0.30264684443572815,2025-02-07,229.86000061035156,2025-01-27
AAPL,put,192.5,0.30264684443572815,2025-02-07,229.86000061035156,2025-01-27
AAPL,call,197.5,0.2853529801311687,2025-02-07,229.86000061035156,2025-01-27
AAPL,put,197.5,0.2853529801311687,2025-02-07,229.86000061035156,2025-01-27
AAPL,call,202.5,0.2782354626136239,2025-02-07,229.86000061035156,2025-01-27
AAPL,put,202.5,0.2782354626136239,2025-02-07,229.86000061035156,2025-01-27
AAPL,call,207.5,0.28055162201608635,2025-02-07,229.86000061035156,2025-01-27
AAPL,put,207.5,0.28055162201608635,2025-02-07,229.86000061035156,2025-01-27
AAPL,call,212.5,0.31264263642740636,2025-02-07,229.86000061035156,2025-01-27
AAPL,put,212.5,0.31264263642740636,2025-02-07,229.86000061035156,2025-01-27
AAPL,call,215.0,0.3341824370265027,2025-02-07,229.86000061035156,2025-01-27
AAPL,put,215.0,0.3341824370265027,2025-02-07,229.86000061035156,2025-01-27
AAPL,call,220.0,0.2869988469552893,2025-02-07,229.86000061035156,2025-01-27
AAPL,put,220.0,0.2869988469552893,2025-02-07,229.86000061035156,2025-01-27
AAPL,call,225.0,0.2778538397790895,2025-02-07,229.86000061035156,2025-01-27
AAPL,put,225.0,0.2778538397790895,2025-02-07,229.86000061035156,2025-01-27
AAPL,call,230.0,0.28459254576621723,2025-02-07,229.86000061035156,2025-01-27
AAPL,put,230.0,0.28459254576621723,2025-02-07,229.86000061035156,2025-01-27
AAPL,call,235.0,0.28608033771788366,2025-02-07,229.86000061035156,2025-01-27
