ticker,type,strike,implied_vol,expiration,underlying_close,asof_date
AAPL,call,152.0,0.1527164549869287,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,152.0,0.1527164549869287,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,156.0,0.15108741043882895,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,156.0,0.15108741043882895,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,159.0,0.13077732498972272,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,159.0,0.13077732498972272,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,163.0,0.15434116120102864,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,163.0,0.15434116120102864,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,167.0,0.19807647848938184,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,167.0,0.19807647848938184,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,171.0,0.14028050346404985,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,171.0,0.14028050346404985,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,175.0,0.1608151246416969,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,175.0,0.1608151246416969,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,178.0,0.14027132934756095,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,178.0,0.14027132934756095,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,182.0,0.16516708271277958,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,182.0,0.16516708271277958,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,186.0,0.15613818039730193,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,186.0,0.15613818039730193,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,190.0,0.1409905614248309,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,190.0,0.1409905614248309,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,194.0,0.10850875000800589,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,194.0,0.10850875000800589,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,197.0,0.13222433419598684,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,197.0,0.13222433419598684,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,201.0,0.16426881154684184,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,201.0,0.16426881154684184,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,205.0,0.13388258942948025,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,205.0,0.13388258942948025,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,209.0,0.14930107718087077,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,209.0,0.14930107718087077,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,213.0,0.12552928078372322,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,213.0,0.12552928078372322,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,216.0,0.096753640541096,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,216.0,0.096753640541096,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,220.0,0.1402373687293606,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,220.0,0.1402373687293606,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,224.0,0.13629659455483237,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,224.0,0.13629659455483237,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,228.0,0.1166950103104058,2023-12-08,189.7899932861328,2023-11-27
AAPL,put,228.0,0.1166950103104058,2023-12-08,189.7899932861328,2023-11-27
AAPL,call,152.0,0.15696699017963162,2023-12-29,189.7899932861328,2023-11-27
AAPL,put,152.0,0.15696699017963162,2023-12-29,189.7899932861328,2023-11-27
AAPL,call,156.0,0.16818382656671393,2023-12-29,189.7899932861328,2023-11-27
AAPL,put,156.0,0.16818382656671393,2023-12-29,189.7899932861328,2023-11-27
AAPL,call,159.0,0.1493606479316735,2023-12-29,189.7899932861328,2023-11-27
AAPL,put,159.0,0.1493606479316735,2023-12-29,189.7899932861328,2023-11-27
AAPL,call,163.0,0.16607546935692308,2023-12-29,189.7899932861328,2023-11-27
AAPL,put,163.0,0.16607546935692308,2023-12-29,189.7899932861328,2023-11-27
AAPL,call,167.0,0.15337392561277238,2023-12-29,189.7899932861328,2023-11-27
