ticker,type,strike,implied_vol,expiration,underlying_close,asof_date
AAPL,call,138.0,0.2788665010162311,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,138.0,0.2788665010162311,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,142.0,0.28439094063839365,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,142.0,0.28439094063839365,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,145.0,0.2718705807518244,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,145.0,0.2718705807518244,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,149.0,0.29683635972153255,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,149.0,0.29683635972153255,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,152.0,0.30464582473016344,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,152.0,0.30464582473016344,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,155.0,0.28015264660666145,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,155.0,0.28015264660666145,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,159.0,0.3056944821783495,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,159.0,0.3056944821783495,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,162.0,0.2666347485268209,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,162.0,0.2666347485268209,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,166.0,0.26801687629067233,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,166.0,0.26801687629067233,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,169.0,0.2702827971300953,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,169.0,0.2702827971300953,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,173.0,0.27162519599618346,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,173.0,0.27162519599618346,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,176.0,0.2984434369134713,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,176.0,0.2984434369134713,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,180.0,0.2391960807492144,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,180.0,0.2391960807492144,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,183.0,0.2699718838109615,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,183.0,0.2699718838109615,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,187.0,0.25656540550651025,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,187.0,0.25656540550651025,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,190.0,0.27585916471520133,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,190.0,0.27585916471520133,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,193.0,0.22269812781883996,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,193.0,0.22269812781883996,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,197.0,0.222539953606407,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,197.0,0.222539953606407,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,200.0,0.2771289146496414,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,200.0,0.2771289146496414,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,204.0,0.26447874060570237,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,204.0,0.26447874060570237,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,207.0,0.2581035573051516,2024-04-26,172.69000244140625,2024-04-15
AAPL,put,207.0,0.2581035573051516,2024-04-26,172.69000244140625,2024-04-15
AAPL,call,138.0,0.3001492721403674,2024-05-17,172.69000244140625,2024-04-15
AAPL,put,138.0,0.3001492721403674,2024-05-17,172.69000244140625,2024-04-15
AAPL,call,142.0,0.3201569461333368,2024-05-17,172.69000244140625,2024-04-15
AAPL,put,142.0,0.3201569461333368,2024-05-17,172.69000244140625,2024-04-15
AAPL,call,145.0,0.2963480637048357,2024-05-17,172.69000244140625,2024-04-15
AAPL,put,145.0,0.2963480637048357,2024-05-17,172.69000244140625,2024-04-15
AAPL,call,149.0,0.270654090177049,2024-05-17,172.69000244140625,2024-04-15
AAPL,put,149.0,0.270654090177049,2024-05-17,172.69000244140625,2024-04-15
AAPL,call,152.0,0.2868905807119448,2024-05-17,172.69000244140625,2024-04-15
AAPL,put,152.0,0.2868905807119448,2024-05-17,172.69000244140625,2024-04-15
AAPL,call,155.0,0.2815359522857976,2024-05-17,172.69000244140625,2024-04-15
AAPL,put,155.0,0.2815359522857976,2024-05-17,172.69000244140625,2024-04-15
AAPL,call,159.0,0.26235848640500825,2024-05-17,172.69000244140625,2024-04-15
AAPL,put,159.0,0.26235848640500825,2024-05-17,172.69000244140625,2024-04-15
AAPL,call,162.0,0.2688761219351067,2024-05-17,172.69000244140625,2024-04-15
AAPL,put,162.0,0.2688761219351067,2024-05-17,172.69000244140625,2024-04-15
AAPL,call,166.0,0.2627373869138927,2024-05-17,172.69000244140625,2024-04-15
AAPL,put,166.0,0.2627373869138927,2024-05-17,172.69000244140625,2024-04-15
AAPL,call,169.0,0.28430246781416363,2024-05-17,172.69000244140625,2024-04-15
AAPL,put,169.0,0.28430246781416363,2024-05-17,172.69000244140625,2024-04-15
AAPL,call,173.0,0.28963053504721914,2024-05-17,172.69000244140625,2024-04-15
