ticker,type,strike,implied_vol,expiration,underlying_close,asof_date
AAPL,call,180.0,0.3557349152234668,2025-04-04,223.75,2025-03-25
AAPL,put,180.0,0.3557349152234668,2025-04-04,223.75,2025-03-25
AAPL,call,182.5,0.3334905671598921,2025-04-04,223.75,2025-03-25
AAPL,put,182.5,0.3334905671598921,2025-04-04,223.75,2025-03-25
AAPL,call,187.5,0.3199738865997522,2025-04-04,223.75,2025-03-25
AAPL,put,187.5,0.3199738865997522,2025-04-04,223.75,2025-03-25
AAPL,call,192.5,0.37645364959953986,2025-04-04,223.75,2025-03-25
AAPL,put,192.5,0.37645364959953986,2025-04-04,223.75,2025-03-25
AAPL,call,197.5,0.33282559224248814,2025-04-04,223.75,2025-03-25
AAPL,put,197.5,0.33282559224248814,2025-04-04,223.75,2025-03-25
AAPL,call,202.5,0.34856573767552435,2025-04-04,223.75,2025-03-25
AAPL,put,202.5,0.34856573767552435,2025-04-04,223.75,2025-03-25
AAPL,call,205.0,0.31286429013575373,2025-04-04,223.75,2025-03-25
AAPL,put,205.0,0.31286429013575373,2025-04-04,223.75,2025-03-25
AAPL,call,210.0,0.3267534650415776,2025-04-04,223.75,2025-03-25
AAPL,put,210.0,0.3267534650415776,2025-04-04,223.75,2025-03-25
AAPL,call,215.0,0.2996233582204364,2025-04-04,223.75,2025-03-25
AAPL,put,215.0,0.2996233582204364,2025-04-04,223.75,2025-03-25
AAPL,call,220.0,0.29060084135567527,2025-04-04,223.75,2025-03-25
AAPL,put,220.0,0.29060084135567527,2025-04-04,223.75,2025-03-25
AAPL,call,225.0,0.2839083844033301,2025-04-04,223.75,2025-03-25
AAPL,put,225.0,0.2839083844033301,2025-04-04,223.75,2025-03-25
AAPL,call,227.5,0.34296422547927685,2025-04-04,223.75,2025-03-25
AAPL,put,227.5,0.34296422547927685,2025-04-04,223.75,2025-03-25
AAPL,call,232.5,0.33315647918114144,2025-04-04,223.75,2025-03-25
AAPL,put,232.5,0.33315647918114144,2025-04-04,223.75,2025-03-25
AAPL,call,237.5,0.3172885514382297,2025-04-04,223.75,2025-03-25
AAPL,put,237.5,0.3172885514382297,2025-04-04,223.75,2025-03-25
AAPL,call,242.5,0.2707309415152513,2025-04-04,223.75,2025-03-25
AAPL,put,242.5,0.2707309415152513,2025-04-04,223.75,2025-03-25
AAPL,call,245.0,0.2940630607083845,2025-04-04,223.75,2025-03-25
AAPL,put,245.0,0.2940630607083845,2025-04-04,223.75,2025-03-25
AAPL,call,250.0,0.2951141548462967,2025-04-04,223.75,2025-03-25
AAPL,put,250.0,0.2951141548462967,2025-04-04,223.75,2025-03-25
AAPL,call,255.0,0.29265311854802983,2025-04-04,223.75,2025-03-25
AAPL,put,255.0,0.29265311854802983,2025-04-04,223.75,2025-03-25
AAPL,call,260.0,0.2603121877173113,2025-04-04,223.75,2025-03-25
AAPL,put,260.0,0.2603121877173113,2025-04-04,223.75,2025-03-25
AAPL,call,265.0,0.289324215842222,2025-04-04,223.75,2025-03-25
AAPL,put,265.0,0.289324215842222,2025-04-04,223.75,2025-03-25
AAPL,call,267.5,0.3084289063839817,2025-04-04,223.75,2025-03-25
AAPL,put,267.5,0.3084289063839817,2025-04-04,223.75,2025-03-25
AAPL,call,180.0,0.3684075108235965,2025-04-25,223.75,2025-03-25
AAPL,put,180.0,0.3684075108235965,2025-04-25,223.75,2025-03-25
AAPL,call,182.5,0.3580644333048798,2025-04-25,223.75,2025-03-25
